date,market,region,station,temperature_mean_c,temperature_max_c,temperature_min_c,cooling_degree_day,heating_degree_day,source,source_note
2025-03-06,KANSAI_TEMP,Kansai,Kansai / Osaka,7.3,10.6,4.6,0.0,10.7,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-07,KANSAI_TEMP,Kansai,Kansai / Osaka,5.2,8.1,3.3,0.0,12.8,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-08,KANSAI_TEMP,Kansai,Kansai / Osaka,5.3,9.3,1.8,0.0,12.7,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-09,KANSAI_TEMP,Kansai,Kansai / Osaka,6.6,12.5,1.0,0.0,11.4,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-10,KANSAI_TEMP,Kansai,Kansai / Osaka,7.4,13.3,0.9,0.0,10.6,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-11,KANSAI_TEMP,Kansai,Kansai / Osaka,9.9,13.1,7.4,0.0,8.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-12,KANSAI_TEMP,Kansai,Kansai / Osaka,12.5,16.1,8.7,0.0,5.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-13,KANSAI_TEMP,Kansai,Kansai / Osaka,12.3,17.1,8.6,0.0,5.699999999999999,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-14,KANSAI_TEMP,Kansai,Kansai / Osaka,9.9,16.7,5.5,0.0,8.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-15,KANSAI_TEMP,Kansai,Kansai / Osaka,6.7,8.1,5.2,0.0,11.3,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-16,KANSAI_TEMP,Kansai,Kansai / Osaka,9.1,13.2,7.5,0.0,8.9,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-17,KANSAI_TEMP,Kansai,Kansai / Osaka,6.9,9.9,4.8,0.0,11.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-18,KANSAI_TEMP,Kansai,Kansai / Osaka,6.2,11.0,1.7,0.0,11.8,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-19,KANSAI_TEMP,Kansai,Kansai / Osaka,5.0,8.5,1.4,0.0,13.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-20,KANSAI_TEMP,Kansai,Kansai / Osaka,5.1,9.4,-0.5,0.0,12.9,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-21,KANSAI_TEMP,Kansai,Kansai / Osaka,10.4,14.7,5.5,0.0,7.6,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-22,KANSAI_TEMP,Kansai,Kansai / Osaka,13.2,18.1,8.3,0.0,4.800000000000001,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-23,KANSAI_TEMP,Kansai,Kansai / Osaka,14.6,19.3,10.7,0.0,3.4000000000000004,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-24,KANSAI_TEMP,Kansai,Kansai / Osaka,13.7,20.2,8.9,0.0,4.300000000000001,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-25,KANSAI_TEMP,Kansai,Kansai / Osaka,16.0,21.2,10.0,0.0,2.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-26,KANSAI_TEMP,Kansai,Kansai / Osaka,17.8,21.9,13.8,0.0,0.1999999999999993,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-27,KANSAI_TEMP,Kansai,Kansai / Osaka,17.2,23.6,10.6,0.0,0.8000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-28,KANSAI_TEMP,Kansai,Kansai / Osaka,15.7,18.7,9.7,0.0,2.3000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-29,KANSAI_TEMP,Kansai,Kansai / Osaka,9.8,13.0,7.1,0.0,8.2,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-30,KANSAI_TEMP,Kansai,Kansai / Osaka,7.7,10.7,4.2,0.0,10.3,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-03-31,KANSAI_TEMP,Kansai,Kansai / Osaka,7.2,12.4,3.3,0.0,10.8,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-01,KANSAI_TEMP,Kansai,Kansai / Osaka,10.4,15.2,5.7,0.0,7.6,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-02,KANSAI_TEMP,Kansai,Kansai / Osaka,11.7,15.1,9.1,0.0,6.300000000000001,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-03,KANSAI_TEMP,Kansai,Kansai / Osaka,11.5,15.1,8.5,0.0,6.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-04,KANSAI_TEMP,Kansai,Kansai / Osaka,10.1,14.6,6.9,0.0,7.9,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-05,KANSAI_TEMP,Kansai,Kansai / Osaka,10.6,15.6,4.1,0.0,7.4,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-06,KANSAI_TEMP,Kansai,Kansai / Osaka,13.9,18.9,9.9,0.0,4.1,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-07,KANSAI_TEMP,Kansai,Kansai / Osaka,12.5,16.4,7.9,0.0,5.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-08,KANSAI_TEMP,Kansai,Kansai / Osaka,13.4,20.5,7.1,0.0,4.6,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-09,KANSAI_TEMP,Kansai,Kansai / Osaka,14.0,19.0,8.9,0.0,4.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-10,KANSAI_TEMP,Kansai,Kansai / Osaka,15.3,21.7,10.0,0.0,2.6999999999999993,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-11,KANSAI_TEMP,Kansai,Kansai / Osaka,15.9,21.0,11.6,0.0,2.0999999999999996,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-12,KANSAI_TEMP,Kansai,Kansai / Osaka,14.7,20.1,9.6,0.0,3.3000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-13,KANSAI_TEMP,Kansai,Kansai / Osaka,14.0,18.4,10.1,0.0,4.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-14,KANSAI_TEMP,Kansai,Kansai / Osaka,12.1,16.3,7.6,0.0,5.9,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-15,KANSAI_TEMP,Kansai,Kansai / Osaka,11.5,14.2,9.1,0.0,6.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-16,KANSAI_TEMP,Kansai,Kansai / Osaka,12.1,16.6,6.9,0.0,5.9,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-17,KANSAI_TEMP,Kansai,Kansai / Osaka,17.1,22.9,10.9,0.0,0.8999999999999986,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-18,KANSAI_TEMP,Kansai,Kansai / Osaka,18.9,23.0,14.6,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-19,KANSAI_TEMP,Kansai,Kansai / Osaka,19.3,24.7,14.5,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-20,KANSAI_TEMP,Kansai,Kansai / Osaka,19.7,22.5,16.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-21,KANSAI_TEMP,Kansai,Kansai / Osaka,18.0,24.8,12.4,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-22,KANSAI_TEMP,Kansai,Kansai / Osaka,19.2,25.3,13.1,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-23,KANSAI_TEMP,Kansai,Kansai / Osaka,19.9,24.4,16.2,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-24,KANSAI_TEMP,Kansai,Kansai / Osaka,17.1,22.2,13.2,0.0,0.8999999999999986,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-25,KANSAI_TEMP,Kansai,Kansai / Osaka,15.7,20.4,11.8,0.0,2.3000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-26,KANSAI_TEMP,Kansai,Kansai / Osaka,14.4,18.3,9.3,0.0,3.5999999999999996,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-27,KANSAI_TEMP,Kansai,Kansai / Osaka,17.6,23.6,9.5,0.0,0.3999999999999986,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-28,KANSAI_TEMP,Kansai,Kansai / Osaka,17.6,21.5,12.1,0.0,0.3999999999999986,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-29,KANSAI_TEMP,Kansai,Kansai / Osaka,14.1,18.8,10.9,0.0,3.9000000000000004,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-04-30,KANSAI_TEMP,Kansai,Kansai / Osaka,16.2,22.4,8.5,0.0,1.8000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-01,KANSAI_TEMP,Kansai,Kansai / Osaka,19.8,26.1,12.3,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-02,KANSAI_TEMP,Kansai,Kansai / Osaka,16.9,19.9,13.5,0.0,1.1000000000000014,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-03,KANSAI_TEMP,Kansai,Kansai / Osaka,15.7,20.3,10.1,0.0,2.3000000000000007,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-04,KANSAI_TEMP,Kansai,Kansai / Osaka,17.9,21.3,13.9,0.0,0.10000000000000142,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-05,KANSAI_TEMP,Kansai,Kansai / Osaka,16.8,22.4,10.7,0.0,1.1999999999999993,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-06,KANSAI_TEMP,Kansai,Kansai / Osaka,15.5,17.5,14.0,0.0,2.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-07,KANSAI_TEMP,Kansai,Kansai / Osaka,15.5,20.4,12.4,0.0,2.5,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-08,KANSAI_TEMP,Kansai,Kansai / Osaka,16.3,23.4,9.1,0.0,1.6999999999999993,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-09,KANSAI_TEMP,Kansai,Kansai / Osaka,18.3,21.9,15.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-10,KANSAI_TEMP,Kansai,Kansai / Osaka,19.7,23.1,16.4,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-11,KANSAI_TEMP,Kansai,Kansai / Osaka,17.4,20.3,14.7,0.0,0.6000000000000014,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-12,KANSAI_TEMP,Kansai,Kansai / Osaka,17.0,19.5,14.6,0.0,1.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-13,KANSAI_TEMP,Kansai,Kansai / Osaka,18.8,23.9,13.2,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-14,KANSAI_TEMP,Kansai,Kansai / Osaka,19.7,24.5,14.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-15,KANSAI_TEMP,Kansai,Kansai / Osaka,20.9,24.9,15.3,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-16,KANSAI_TEMP,Kansai,Kansai / Osaka,22.2,26.4,18.1,0.1999999999999993,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-17,KANSAI_TEMP,Kansai,Kansai / Osaka,22.9,26.9,19.7,0.8999999999999986,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-18,KANSAI_TEMP,Kansai,Kansai / Osaka,22.8,26.6,20.4,0.8000000000000007,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-19,KANSAI_TEMP,Kansai,Kansai / Osaka,20.6,23.1,17.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-20,KANSAI_TEMP,Kansai,Kansai / Osaka,23.3,27.3,19.7,1.3000000000000007,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-21,KANSAI_TEMP,Kansai,Kansai / Osaka,23.7,28.8,21.2,1.6999999999999993,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-22,KANSAI_TEMP,Kansai,Kansai / Osaka,22.7,29.0,18.1,0.6999999999999993,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-23,KANSAI_TEMP,Kansai,Kansai / Osaka,20.1,25.6,15.9,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-24,KANSAI_TEMP,Kansai,Kansai / Osaka,19.6,21.5,18.4,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-25,KANSAI_TEMP,Kansai,Kansai / Osaka,19.1,20.5,15.1,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-26,KANSAI_TEMP,Kansai,Kansai / Osaka,16.9,20.9,13.9,0.0,1.1000000000000014,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-27,KANSAI_TEMP,Kansai,Kansai / Osaka,18.3,23.8,14.0,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-28,KANSAI_TEMP,Kansai,Kansai / Osaka,20.3,25.5,15.6,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-29,KANSAI_TEMP,Kansai,Kansai / Osaka,19.9,21.8,18.7,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-30,KANSAI_TEMP,Kansai,Kansai / Osaka,20.1,24.2,16.7,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-05-31,KANSAI_TEMP,Kansai,Kansai / Osaka,19.5,23.2,17.5,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-01,KANSAI_TEMP,Kansai,Kansai / Osaka,20.2,26.1,17.0,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-02,KANSAI_TEMP,Kansai,Kansai / Osaka,21.3,27.6,15.5,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-03,KANSAI_TEMP,Kansai,Kansai / Osaka,19.4,21.7,18.2,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-04,KANSAI_TEMP,Kansai,Kansai / Osaka,20.8,24.5,16.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-05,KANSAI_TEMP,Kansai,Kansai / Osaka,21.4,25.2,17.3,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-06,KANSAI_TEMP,Kansai,Kansai / Osaka,22.0,26.2,17.1,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-07,KANSAI_TEMP,Kansai,Kansai / Osaka,23.1,28.0,18.9,1.1000000000000014,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-08,KANSAI_TEMP,Kansai,Kansai / Osaka,21.8,24.6,19.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-09,KANSAI_TEMP,Kansai,Kansai / Osaka,21.4,26.0,19.1,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-10,KANSAI_TEMP,Kansai,Kansai / Osaka,22.3,26.3,19.6,0.3000000000000007,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-11,KANSAI_TEMP,Kansai,Kansai / Osaka,21.8,23.9,20.2,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-12,KANSAI_TEMP,Kansai,Kansai / Osaka,22.3,25.6,18.9,0.3000000000000007,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-13,KANSAI_TEMP,Kansai,Kansai / Osaka,22.0,27.3,17.8,0.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-14,KANSAI_TEMP,Kansai,Kansai / Osaka,22.6,25.3,21.2,0.6000000000000014,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-15,KANSAI_TEMP,Kansai,Kansai / Osaka,25.8,27.9,24.1,3.8000000000000007,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-16,KANSAI_TEMP,Kansai,Kansai / Osaka,27.5,32.0,23.1,5.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-17,KANSAI_TEMP,Kansai,Kansai / Osaka,27.1,30.9,24.3,5.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-18,KANSAI_TEMP,Kansai,Kansai / Osaka,27.3,32.3,23.2,5.300000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-19,KANSAI_TEMP,Kansai,Kansai / Osaka,27.6,32.0,23.3,5.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-20,KANSAI_TEMP,Kansai,Kansai / Osaka,28.2,34.0,23.2,6.199999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-21,KANSAI_TEMP,Kansai,Kansai / Osaka,28.4,32.0,25.0,6.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-22,KANSAI_TEMP,Kansai,Kansai / Osaka,29.7,33.5,26.3,7.699999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-23,KANSAI_TEMP,Kansai,Kansai / Osaka,25.7,27.8,23.4,3.6999999999999993,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-24,KANSAI_TEMP,Kansai,Kansai / Osaka,25.4,28.3,23.9,3.3999999999999986,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-25,KANSAI_TEMP,Kansai,Kansai / Osaka,27.0,30.8,24.2,5.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-26,KANSAI_TEMP,Kansai,Kansai / Osaka,26.4,28.5,24.7,4.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-27,KANSAI_TEMP,Kansai,Kansai / Osaka,26.4,28.8,23.3,4.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-28,KANSAI_TEMP,Kansai,Kansai / Osaka,26.9,31.1,22.6,4.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-29,KANSAI_TEMP,Kansai,Kansai / Osaka,27.9,33.1,22.4,5.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-06-30,KANSAI_TEMP,Kansai,Kansai / Osaka,29.5,34.2,25.8,7.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-01,KANSAI_TEMP,Kansai,Kansai / Osaka,31.1,35.3,26.7,9.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-02,KANSAI_TEMP,Kansai,Kansai / Osaka,30.8,34.5,25.3,8.8,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-03,KANSAI_TEMP,Kansai,Kansai / Osaka,28.7,33.4,25.2,6.699999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-04,KANSAI_TEMP,Kansai,Kansai / Osaka,29.5,33.2,26.4,7.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-05,KANSAI_TEMP,Kansai,Kansai / Osaka,30.9,34.9,27.2,8.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-06,KANSAI_TEMP,Kansai,Kansai / Osaka,31.4,34.6,28.0,9.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-07,KANSAI_TEMP,Kansai,Kansai / Osaka,32.9,38.6,27.8,10.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-08,KANSAI_TEMP,Kansai,Kansai / Osaka,30.2,36.5,25.8,8.2,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-09,KANSAI_TEMP,Kansai,Kansai / Osaka,29.5,35.7,24.4,7.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-10,KANSAI_TEMP,Kansai,Kansai / Osaka,30.4,36.8,26.4,8.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-11,KANSAI_TEMP,Kansai,Kansai / Osaka,30.2,35.7,26.9,8.2,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-12,KANSAI_TEMP,Kansai,Kansai / Osaka,29.9,35.4,26.3,7.899999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-13,KANSAI_TEMP,Kansai,Kansai / Osaka,29.6,34.4,26.2,7.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-14,KANSAI_TEMP,Kansai,Kansai / Osaka,29.6,36.5,26.2,7.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-15,KANSAI_TEMP,Kansai,Kansai / Osaka,28.0,31.3,25.7,6.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-16,KANSAI_TEMP,Kansai,Kansai / Osaka,28.0,32.3,26.1,6.0,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-17,KANSAI_TEMP,Kansai,Kansai / Osaka,26.6,27.7,25.3,4.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-18,KANSAI_TEMP,Kansai,Kansai / Osaka,27.7,31.5,24.3,5.699999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-19,KANSAI_TEMP,Kansai,Kansai / Osaka,28.1,33.3,24.1,6.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-20,KANSAI_TEMP,Kansai,Kansai / Osaka,28.7,32.3,24.9,6.699999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-21,KANSAI_TEMP,Kansai,Kansai / Osaka,29.5,33.3,25.5,7.5,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-22,KANSAI_TEMP,Kansai,Kansai / Osaka,30.6,35.6,27.4,8.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-23,KANSAI_TEMP,Kansai,Kansai / Osaka,30.6,35.2,27.6,8.600000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-24,KANSAI_TEMP,Kansai,Kansai / Osaka,30.7,35.6,28.0,8.7,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-25,KANSAI_TEMP,Kansai,Kansai / Osaka,30.4,35.6,25.4,8.399999999999999,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
2025-07-26,KANSAI_TEMP,Kansai,Kansai / Osaka,31.1,36.5,27.4,9.100000000000001,0.0,open_meteo_archive,Open-Meteo Historical Weather API daily temperature; verify station/grid basis for production use.
