delivery_date,time_code,area_group,bid_price_jpy_kwh,sell_cumulative_mw,buy_cumulative_mw,net_supply_mw,source
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,1.0,28037.8,37288.3,-9250.500000000004,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,5.0,28142.5,36930.3,-8787.800000000003,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,10.0,28325.9,34813.8,-6487.9000000000015,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,15.0,30155.5,33917.7,-3762.199999999997,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,20.0,32600.9,30273.3,2327.600000000002,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,25.0,35929.0,28987.4,6941.5999999999985,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,30.0,36631.6,28812.1,7819.5,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,40.0,37414.3,24521.5,12892.800000000003,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,50.0,37460.9,24104.8,13356.100000000002,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,75.0,37486.0,18308.4,19177.6,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,100.0,37506.0,17719.4,19786.6,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,150.0,37506.0,17498.6,20007.4,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,200.0,37506.0,17495.1,20010.9,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,300.0,37506.2,13641.6,23864.6,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,500.0,37506.2,13636.05666461609,23870.14333538391,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,800.0,37506.2,13635.54163578878,23870.658364211216,JEPX processed sampled bidding curve
2026-08-24,10,Hokkaido / Tohoku / Tokyo / Chubu,1000.0,37506.2,0.0,37506.2,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,0.0,3691.8,17390.9,-13699.100000000002,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,1.0,13439.2,17378.9,-3939.7000000000007,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,5.0,13527.4,17217.1,-3689.699999999999,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,10.0,13685.6,16337.7,-2652.1000000000004,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,15.0,13927.2,15006.6,-1079.3999999999996,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,20.0,14304.0,13557.2,746.7999999999993,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,25.0,14663.7,13471.1,1192.6000000000004,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,30.0,14955.6,13417.1,1538.5,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,40.0,14997.6,13176.7,1820.8999999999996,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,50.0,15007.6,13103.2,1904.3999999999996,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,75.0,15008.9,11099.88215661104,3909.0178433889596,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,100.0,15074.8,10415.7,4659.0999999999985,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,150.0,15074.8,9957.449180327869,5117.3508196721305,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,200.0,15074.8,9948.4,5126.4,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,300.0,15074.9,6953.8,8121.099999999999,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,500.0,15074.9,6952.884438976237,8122.0155610237625,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,800.0,15074.9,6951.511028770083,8123.388971229917,JEPX processed sampled bidding curve
2026-08-24,10,Hokuriku / Kansai / Chugoku / Shikoku,1000.0,15074.9,0.0,15074.9,JEPX processed sampled bidding curve
2026-08-24,10,System Price,0.0,17435.8,55932.1,-38496.3,JEPX processed sampled bidding curve
2026-08-24,10,System Price,1.0,41336.1,55780.2,-14444.099999999999,JEPX processed sampled bidding curve
2026-08-24,10,System Price,5.0,41549.9,55140.2,-13590.299999999996,JEPX processed sampled bidding curve
2026-08-24,10,System Price,10.0,41931.3,51679.2,-9747.899999999994,JEPX processed sampled bidding curve
2026-08-24,10,System Price,15.0,45305.0,49414.2,-4109.199999999997,JEPX processed sampled bidding curve
2026-08-24,10,System Price,20.0,48448.6,44300.5,4148.0999999999985,JEPX processed sampled bidding curve
2026-08-24,10,System Price,25.0,52544.8,42886.0,9658.800000000003,JEPX processed sampled bidding curve
2026-08-24,10,System Price,30.0,53651.0,42575.1,11075.900000000001,JEPX processed sampled bidding curve
2026-08-24,10,System Price,40.0,54475.7,37863.7,16612.0,JEPX processed sampled bidding curve
2026-08-24,10,System Price,50.0,54532.3,37349.7,17182.600000000006,JEPX processed sampled bidding curve
2026-08-24,10,System Price,75.0,54567.0,29005.2,25561.8,JEPX processed sampled bidding curve
2026-08-24,10,System Price,100.0,54652.9,27969.1,26683.800000000003,JEPX processed sampled bidding curve
2026-08-24,10,System Price,150.0,54652.9,27259.9,27393.0,JEPX processed sampled bidding curve
2026-08-24,10,System Price,200.0,54652.9,27254.5,27398.4,JEPX processed sampled bidding curve
2026-08-24,10,System Price,300.0,54653.3,19638.7,35014.600000000006,JEPX processed sampled bidding curve
2026-08-24,10,System Price,500.0,54653.3,19631.033382223035,35022.26661777697,JEPX processed sampled bidding curve
2026-08-24,10,System Price,800.0,54653.3,19628.83334555576,35024.466654444244,JEPX processed sampled bidding curve
2026-08-24,10,System Price,1000.0,54653.3,0.0,54653.3,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,0.0,5760.4,22029.7,-16269.300000000001,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,1.0,15851.1,22005.2,-6154.1,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,5.0,16155.0,21724.3,-5569.299999999999,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.0,16329.8,20381.0,-4051.2000000000007,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,15.0,17664.4,19021.9,-1357.5,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,20.0,18365.6,17541.7,823.8999999999978,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,25.0,19200.4,17405.0,1795.4000000000015,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,30.0,19604.2,17271.1,2333.100000000002,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,40.0,19647.3,17008.5,2638.7999999999993,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,50.0,19657.3,16732.4,2924.899999999998,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,75.0,19666.9,14548.018100128369,5118.881899871632,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,100.0,19738.6,13736.9,6001.699999999999,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,150.0,19738.6,13176.908196721311,6561.691803278687,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,200.0,19738.6,13168.1,6570.499999999998,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,300.0,19738.8,9361.2,10377.599999999999,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,500.0,19738.8,9359.066704445075,10379.733295554925,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,800.0,19738.8,9357.366676111267,10381.433323888732,JEPX processed sampled bidding curve
2026-08-24,11,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,1000.0,19738.8,0.0,19738.8,JEPX processed sampled bidding curve
2026-08-24,11,System Price,0.0,17546.6,56872.8,-39326.200000000004,JEPX processed sampled bidding curve
2026-08-24,11,System Price,1.0,40764.7,56711.9,-15947.200000000004,JEPX processed sampled bidding curve
2026-08-24,11,System Price,5.0,41425.8,56206.8,-14781.0,JEPX processed sampled bidding curve
2026-08-24,11,System Price,10.0,41777.5,52811.5,-11034.0,JEPX processed sampled bidding curve
2026-08-24,11,System Price,15.0,44605.1,50661.2,-6056.0999999999985,JEPX processed sampled bidding curve
2026-08-24,11,System Price,20.0,47797.8,45372.4,2425.4000000000015,JEPX processed sampled bidding curve
2026-08-24,11,System Price,25.0,51983.7,43940.6,8043.0999999999985,JEPX processed sampled bidding curve
2026-08-24,11,System Price,30.0,53092.2,43579.8,9512.399999999994,JEPX processed sampled bidding curve
2026-08-24,11,System Price,40.0,53815.5,38858.5,14957.0,JEPX processed sampled bidding curve
2026-08-24,11,System Price,50.0,53872.2,38029.2,15843.0,JEPX processed sampled bidding curve
2026-08-24,11,System Price,75.0,53909.5,29156.6,24752.9,JEPX processed sampled bidding curve
2026-08-24,11,System Price,100.0,54001.2,28102.9,25898.299999999996,JEPX processed sampled bidding curve
2026-08-24,11,System Price,150.0,54001.2,27308.8,26692.399999999998,JEPX processed sampled bidding curve
2026-08-24,11,System Price,200.0,54001.2,27302.1,26699.1,JEPX processed sampled bidding curve
2026-08-24,11,System Price,300.0,54001.4,19615.8,34385.600000000006,JEPX processed sampled bidding curve
2026-08-24,11,System Price,500.0,54001.4,19608.033385556424,34393.36661444358,JEPX processed sampled bidding curve
2026-08-24,11,System Price,800.0,54001.4,19605.68334638911,34395.71665361089,JEPX processed sampled bidding curve
2026-08-24,11,System Price,1000.0,54001.4,0.0,54001.4,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,0.0,14599.8,37072.1,-22472.3,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,1.0,27223.0,36940.4,-9717.400000000001,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,5.0,27559.7,36721.0,-9161.3,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,10.0,27679.4,34975.1,-7295.699999999997,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,15.0,29140.5,34184.9,-5044.4000000000015,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,20.0,31443.4,30493.0,950.4000000000015,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,25.0,34793.8,29209.0,5584.800000000003,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,30.0,35491.2,28983.4,6507.799999999996,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,40.0,36171.4,24594.2,11577.2,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,50.0,36218.1,24059.9,12158.199999999997,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,75.0,36244.1,17760.1,18484.0,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,100.0,36264.1,17174.4,19089.699999999997,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,150.0,36264.1,16951.0,19313.1,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,200.0,36264.1,16946.2,19317.899999999998,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,300.0,36264.1,13214.4,23049.699999999997,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,500.0,36264.1,13214.34277539342,23049.75722460658,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,800.0,36264.1,13214.256938483548,23049.84306151645,JEPX processed sampled bidding curve
2026-08-24,11,Tohoku / Tokyo / Chubu,1000.0,36264.1,0.0,36264.1,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,0.0,5788.3,22208.8,-16420.5,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,1.0,15879.4,22183.6,-6304.199999999999,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,5.0,16177.9,21901.9,-5724.000000000002,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.0,16366.5,20557.9,-4191.4000000000015,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,15.0,17624.7,19197.9,-1573.2000000000007,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,20.0,18326.2,17733.9,592.2999999999993,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,25.0,19086.3,17572.4,1513.8999999999978,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,30.0,19490.1,17421.0,2069.0999999999985,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,40.0,19533.5,16966.7,2566.7999999999993,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,50.0,19543.5,16863.1,2680.4000000000015,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,75.0,19554.2,14654.64621309371,4899.55378690629,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,100.0,19627.0,13832.6,5794.4,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,150.0,19627.0,13260.604918032786,6366.395081967214,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,200.0,19627.0,13252.5,6374.5,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,300.0,19627.0,9417.8,10209.2,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,500.0,19627.0,9415.566707778462,10211.433292221538,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,800.0,19627.0,9413.716676944616,10213.283323055384,JEPX processed sampled bidding curve
2026-08-24,12,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,1000.0,19627.0,0.0,19627.0,JEPX processed sampled bidding curve
2026-08-24,12,System Price,0.0,17976.6,57035.5,-39058.9,JEPX processed sampled bidding curve
2026-08-24,12,System Price,1.0,41164.7,56863.9,-15699.200000000004,JEPX processed sampled bidding curve
2026-08-24,12,System Price,5.0,41811.9,56358.4,-14546.5,JEPX processed sampled bidding curve
2026-08-24,12,System Price,10.0,42178.8,52950.3,-10771.5,JEPX processed sampled bidding curve
2026-08-24,12,System Price,15.0,44978.0,50983.8,-6005.800000000003,JEPX processed sampled bidding curve
2026-08-24,12,System Price,20.0,47784.6,45519.8,2264.7999999999956,JEPX processed sampled bidding curve
2026-08-24,12,System Price,25.0,52160.0,43935.8,8224.199999999997,JEPX processed sampled bidding curve
2026-08-24,12,System Price,30.0,53267.7,43521.3,9746.399999999994,JEPX processed sampled bidding curve
2026-08-24,12,System Price,40.0,53985.4,38199.0,15786.400000000001,JEPX processed sampled bidding curve
2026-08-24,12,System Price,50.0,54042.2,37640.8,16401.399999999994,JEPX processed sampled bidding curve
2026-08-24,12,System Price,75.0,54087.6,29296.0,24791.6,JEPX processed sampled bidding curve
2026-08-24,12,System Price,100.0,54180.4,28193.9,25986.5,JEPX processed sampled bidding curve
2026-08-24,12,System Price,150.0,54180.4,27383.3,26797.100000000002,JEPX processed sampled bidding curve
2026-08-24,12,System Price,200.0,54180.4,27376.6,26803.800000000003,JEPX processed sampled bidding curve
2026-08-24,12,System Price,300.0,54180.4,19741.3,34439.100000000006,JEPX processed sampled bidding curve
2026-08-24,12,System Price,500.0,54180.4,19731.566784446408,34448.83321555359,JEPX processed sampled bidding curve
2026-08-24,12,System Price,800.0,54180.4,19726.2666961116,34454.133303888404,JEPX processed sampled bidding curve
2026-08-24,12,System Price,1000.0,54180.4,0.0,54180.4,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,0.0,14975.2,37048.9,-22073.7,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,1.0,27552.0,36907.8,-9355.800000000003,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,5.0,27880.7,36690.5,-8809.8,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,10.0,28002.1,34932.2,-6930.0999999999985,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,15.0,29503.0,34327.1,-4824.0999999999985,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,20.0,31432.4,30411.2,1021.2000000000007,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,25.0,35046.8,29000.4,6046.4000000000015,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,30.0,35743.5,28739.2,7004.299999999999,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,40.0,36417.8,23946.0,12471.800000000003,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,50.0,36464.6,23511.1,12953.5,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,75.0,36497.2,17763.7,18733.499999999996,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,100.0,36517.2,17165.5,19351.699999999997,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,150.0,36517.2,16936.9,19580.299999999996,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,200.0,36517.2,16932.2,19584.999999999996,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,300.0,36517.2,13282.8,23234.399999999998,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,500.0,36517.2,13281.126379490408,23236.07362050959,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,800.0,36517.2,13278.76583069858,23238.434169301418,JEPX processed sampled bidding curve
2026-08-24,12,Tohoku / Tokyo / Chubu,1000.0,36517.2,0.0,36517.2,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,0.0,4428.3,10976.0,-6547.7,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,1.0,8614.5,10947.9,-2333.3999999999996,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,5.0,8672.5,10876.2,-2203.7000000000007,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,10.0,8768.8,9839.2,-1070.4000000000015,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,15.0,9494.8,9808.7,-313.90000000000146,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,20.0,9817.9,9697.2,120.69999999999891,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,25.0,9859.3,9598.3,261.0,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,30.0,9973.3,9582.9,390.39999999999964,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,40.0,9973.3,9426.8,546.5,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,50.0,9973.3,9390.3,583.0,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,75.0,9987.5,9145.571720818292,841.9282791817077,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,100.0,9987.5,8904.6,1082.8999999999996,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,150.0,9987.5,8893.0,1094.5,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,200.0,9987.5,8888.5,1099.0,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,300.0,9987.5,8407.6,1579.8999999999996,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,500.0,9987.5,8400.268598978526,1587.231401021474,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,800.0,9987.5,8397.22134508362,1590.2786549163793,JEPX processed sampled bidding curve
2026-08-24,13,Hokkaido / Tohoku,1000.0,9987.5,0.0,9987.5,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,0.0,5997.8,22497.2,-16499.4,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,1.0,16268.7,22470.5,-6201.799999999999,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,5.0,16387.6,21984.0,-5596.4000000000015,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,10.0,16594.8,20731.4,-4136.600000000002,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,15.0,17907.5,19465.4,-1557.9000000000015,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,20.0,18604.8,17988.4,616.3999999999978,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,25.0,19484.5,17817.8,1666.7000000000007,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,30.0,19828.6,17673.1,2155.5,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,40.0,19885.3,17178.5,2706.7999999999993,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,50.0,19895.3,17066.4,2828.899999999998,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,75.0,19909.7,14762.21026957638,5147.48973042362,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,100.0,19983.5,13909.1,6074.4,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,150.0,19983.5,13366.137704918034,6617.362295081966,JEPX processed sampled bidding curve
2026-08-24,13,Hokuriku / Kansai / Chugoku / Shikoku / Kyushu,200.0,19983.5,13359.7,6623.799999999999,JEPX processed sampled bidding curve
